LOCATION,houseprice,year,quarter,interest,gdp
CAN,35.6935510196207,1984,1,12.144,46.4
CAN,35.8673744331646,1984,2,13.51417,47.3
CAN,35.6481351049296,1984,3,13.1365,47.5
CAN,35.3801093915347,1984,4,12.0455,48.2
CAN,35.1343269781667,1985,1,11.807,49
CAN,35.7537339966997,1985,2,11.04467,49.1
CAN,36.4896331032275,1985,3,10.6605,49.7
CAN,37.2086704618997,1985,4,10.13517,50.5
CAN,37.6635195961734,1986,1,9.804,50.5
CAN,39.8669056629286,1986,2,8.966833,50.8
CAN,41.018686415098,1986,3,8.899834,50.8
CAN,42.4961540300121,1986,4,8.9115,50.5
CAN,44.3636216027645,1987,1,8.356667,51.6
CAN,44.3098457568753,1987,2,9.251,52.3
CAN,45.0534389414267,1987,3,10.13033,53.1
CAN,45.971756039208,1987,4,10.14483,53.8
CAN,48.4620541601461,1988,1,9.445666,54.6
CAN,50.1911950090122,1988,2,9.785666,55.1
CAN,51.2400457560593,1988,3,10.09733,55.1
CAN,53.4017772938296,1988,4,9.995,55.5
CAN,56.9126445412689,1989,1,10.30965,56.1
CAN,52.6503100806304,1989,2,9.890555,56.3
CAN,54.5468306405628,1989,3,9.408571,56.5
CAN,56.1088961695887,1989,4,9.523956,56.4
CAN,53.5212620504048,1990,1,10.27815,56.9
CAN,50.6708329682828,1990,2,11.13756,56.7
CAN,51.5392611581721,1990,3,10.77969,56.3
CAN,50.0972818458998,1990,4,10.67509,55.8
CAN,50.7069199715376,1991,1,9.77843,55
CAN,53.1177010025115,1991,2,9.662317,55.2
CAN,50.6984508177109,1991,3,9.707299,55.3
CAN,50.7279385706559,1991,4,8.651028,55.4
CAN,50.9231214968221,1992,1,8.440023,55.5
CAN,51.6151535350516,1992,2,8.538109,55.5
CAN,52.3197693022957,1992,3,7.538697,55.8
CAN,52.5290286271071,1992,4,7.789358,56.1
CAN,52.3533178604515,1993,1,7.692155,56.5
CAN,52.2626739782441,1993,2,7.503572,57
CAN,51.7575039407281,1993,3,7.015897,57.6
CAN,51.3926634040466,1993,4,6.765783,57.8
CAN,53.6945902221755,1994,1,6.86132,58.7
CAN,53.1784672061007,1994,2,8.491309,59.5
CAN,52.8810606896525,1994,3,9.001423,60.3
CAN,52.6400827837117,1994,4,9.092511,60.7
CAN,50.8742158229556,1995,1,8.964399,61.3
CAN,49.0329949935188,1995,2,8.111826,61.3
CAN,50.1474880889657,1995,3,8.08953,61.4
CAN,49.8088495719381,1995,4,7.481412,61.6
CAN,49.1486958613305,1996,1,7.318067,61.7
CAN,49.4171170510203,1996,2,7.759068,62.1
CAN,49.2550656447142,1996,3,7.452011,62.6
CAN,49.0662319774678,1996,4,6.390515,63.1
CAN,49.7322549582971,1997,1,6.491909,64
CAN,50.1057943795065,1997,2,6.543102,64.7
CAN,49.9077987211884,1997,3,5.944624,65.5
CAN,49.3156805801836,1997,4,5.592654,66.1
CAN,49.0015794436694,1998,1,5.407249,67
CAN,48.4500098268082,1998,2,5.339339,67.1
CAN,48.0768117401665,1998,3,5.386465,67.7
CAN,48.4052991101238,1998,4,4.983159,68.6
CAN,48.781442174007,1999,1,5.096978,69.8
CAN,49.0198464200689,1999,2,5.323311,70.4
CAN,49.0597033023773,1999,3,5.656032,71.5
CAN,49.2874003421613,1999,4,6.088087,72.5
CAN,49.6863522551236,2000,1,6.286111,73.7
CAN,49.9798717239618,2000,2,6.011555,74.6
CAN,50.1073565003292,2000,3,5.786455,75.3
CAN,50.2755444948113,2000,4,5.617527,75.5
CAN,50.8172925068383,2001,1,5.383333,75.9
CAN,50.6622218952167,2001,2,5.72032,76.1
CAN,51.3895286847041,2001,3,5.544672,76
CAN,52.3482460029207,2001,4,5.272764,76.5
CAN,53.1727479170194,2002,1,5.443879,77.6
CAN,54.0841954508487,2002,2,5.559515,78.1
CAN,54.7285616681928,2002,3,5.09881,78.7
CAN,55.5089418299592,2002,4,5.061424,79.2
CAN,56.486075425527,2003,1,4.99032,79.6
CAN,57.4495325229305,2003,2,4.670635,79.5
CAN,58.2028279797796,2003,3,4.780775,79.8
CAN,59.5820825480199,2003,4,4.800448,80.3
CAN,60.5621461789691,2004,1,4.432708,80.9
CAN,61.2676050259377,2004,2,4.772861,81.9
CAN,62.1492780566196,2004,3,4.661111,82.9
CAN,63.0182641077639,2004,4,4.451746,83.4
CAN,64.0942739274618,2005,1,4.27456,83.7
CAN,65.1958648745114,2005,2,4.031934,84.3
CAN,65.8402379253187,2005,3,3.896175,85.4
CAN,67.3178545512797,2005,4,4.065048,86.2
CAN,69.0117974081916,2006,1,4.132871,86.9
CAN,71.053653775121,2006,2,4.4189,87
CAN,73.8437021867974,2006,3,4.2551,87.2
CAN,75.6291370144709,2006,4,4.024169,87.5
CAN,76.3084997218675,2007,1,4.095076,88.1
CAN,78.7277313947197,2007,2,4.359028,89
CAN,80.8664865854687,2007,3,4.458317,89.3
CAN,82.2109938387839,2007,4,4.166648,89.4
CAN,83.2412487045045,2008,1,3.728394,89.5
CAN,83.4369992895514,2008,2,3.670022,89.8
CAN,82.4169530512262,2008,3,3.627636,90.6
CAN,81.5000052033533,2008,4,3.395158,89.5
CAN,79.4933054685612,2009,1,2.886272,87.5
CAN,78.380797869102,2009,2,3.205126,86.5
CAN,80.1521198933579,2009,3,3.419768,86.9
CAN,82.807256095162,2009,4,3.411309,87.9
CAN,85.576453978464,2010,1,3.466373,89
CAN,86.85372154031,2010,2,3.471076,89.5
CAN,86.6441254370015,2010,3,3.005397,90.1
CAN,85.7570684335622,2010,4,2.997714,91.1
CAN,87.0441050201225,2011,1,3.312297,91.8
CAN,88.0600851157131,2011,2,3.155877,92
CAN,89.4125747777478,2011,3,2.527177,93.2
CAN,89.9272184544526,2011,4,2.136794,94
CAN,90.7472120900931,2012,1,2.035939,94
CAN,91.7591004355817,2012,2,1.911464,94.3
CAN,92.1319084804042,2012,3,1.773634,94.5
CAN,92.1436168133841,2012,4,1.772603,94.7
CAN,91.9316952090236,2013,1,1.916919,95.5
CAN,92.5161793863126,2013,2,1.964985,96.1
CAN,92.8894743367944,2013,3,2.582537,96.8
CAN,93.9303148093252,2013,4,2.583394,97.9
CAN,94.9961191335798,2014,1,2.469459,98
CAN,95.3327512612991,2014,2,2.352857,98.9
CAN,95.967256546075,2014,3,2.145833,99.9
CAN,97.161445171781,2014,4,1.955172,100.6
CAN,98.752954651034,2015,1,1.442184,100
CAN,99.1074828778412,2015,2,1.644984,99.7
CAN,100.087251209493,2015,3,1.480825,100.1
CAN,102.052311261632,2015,4,1.518786,100.2
CAN,104.17138458861,2016,1,1.216894,100.7
CAN,107.252974549248,2016,2,1.284791,100.2
CAN,111.080808225484,2016,3,1.059973,101.3
CAN,113.646247387534,2016,4,1.445373,101.8
CAN,116.498549270426,2017,1,1.712945,102.9
CAN,120.568331251237,2017,2,1.513022,104
CAN,124.10562029986001,2017,3,1.947045,104.4
CAN,122.747436349945,2017,4,1.961596,105
CAN,123.815652603409,2018,1,2.236988,105.9
CAN,123.671008106213,2018,2,2.27785,106.7
CAN,123.892240743507,2018,3,2.27876,107.4
CAN,124.177941510998,2018,4,2.31805,107.8
CAN,124.147809042216,2019,1,1.857795,107.9
CAN,122.39384337768,2019,2,1.61711,109
CAN,122.838931535369,2019,3,1.362776,109.3
CAN,123.638575108766,2019,4,1.517848,109.7
CAN,125.915654939218,2020,1,1.202034,107.3
CAN,129.343879512441,2020,2,0.5898355,95.4
CAN,129.641665977764,2020,3,0.5464625,104
CAN,133.680228314228,2020,4,0.6741032,106.3
CAN,137.03276084622,2021,1,1.133832,107.6
CAN,143.252931338878,2021,2,1.488397,106.7
CAN,148.390968519009,2021,3,1.235444,108.2
CZE,104.966084596387,2008,1,4.59,93.9
CZE,108.41423584393701,2008,2,4.896667,94.6
CZE,109.096600661188,2008,3,4.596667,94.7
CZE,108.713816355711,2008,4,4.45,93
CZE,106.179350095489,2009,1,4.703333,89.8
CZE,102.308118842716,2009,2,5.253334,89.5
CZE,101.594269913247,2009,3,5.17,89.9
CZE,100.917148002098,2009,4,4.223333,90
CZE,101.635867592254,2010,1,4.21,90.6
CZE,100.725501103936,2010,2,4.066667,91.6
CZE,99.7694234857243,2010,3,3.623333,92.4
CZE,99.7923828193241,2010,4,3.636667,92.7
CZE,100.078650400868,2011,1,4.026667,93.3
CZE,99.41930278926,2011,2,3.903333,93.5
CZE,98.5387271179999,2011,3,3.396667,93.5
CZE,97.2234748728881,2011,4,3.503333,93.5
CZE,95.9383492018262,2012,1,3.34,93.3
CZE,95.3412743144745,2012,2,3.31,92.9
CZE,95.0545349188098,2012,3,2.45,92.6
CZE,94.8979953085835,2012,4,2.026667,92.4
CZE,94.8362404973228,2013,1,1.983333,92.1
CZE,94.8698028611912,2013,2,1.876667,92.4
CZE,94.7436498161102,2013,3,2.35,92.7
CZE,94.2401749352917,2013,4,2.236667,93.9
CZE,95.372599471023,2014,1,2.303333,93.3
CZE,95.7759430151261,2014,2,1.76,94.3
CZE,96.3436976636338,2014,3,1.36,95.3
CZE,97.216549693072,2014,4,0.88,96.5
CZE,98.4657704897841,2015,1,0.3666667,98.3
CZE,99.1259251427036,2015,2,0.6233333,99.7
CZE,100.461119126382,2015,3,0.7966667,100.8
CZE,101.94718524113,2015,4,0.5133333,101.4
CZE,103.196911125364,2016,1,0.4766667,101.6
CZE,104.965468571457,2016,2,0.4466667,101.9
CZE,107.016326145907,2016,3,0.3033333,102.8
CZE,111.649524192459,2016,4,0.4833333,103.6
CZE,114.005865160485,2017,1,0.6566667,105.2
CZE,116.308726437129,2017,2,0.8233333,108.2
CZE,117.610722819163,2017,3,0.9,108.8
CZE,118.096420327526,2017,4,1.543333,109.7
CZE,120.211563716768,2018,1,1.8,110.3
CZE,122.59461342424,2018,2,1.923333,111.1
CZE,124.249732884199,2018,3,2.13,111.8
CZE,126.556067132749,2018,4,2.073333,112.6
CZE,127.962140662889,2019,1,1.81,113.6
CZE,130.258233290598,2019,2,1.753333,114.5
CZE,131.432855218298,2019,3,1.196667,115.1
CZE,134.364629267973,2019,4,1.433333,115.8
CZE,134.236077493877,2020,1,1.456667,111.9
CZE,136.195581867592,2020,2,1.02,101.9
CZE,138.746684212755,2020,3,0.93,108.8
CZE,143.763584791453,2020,4,1.106667,109.6
CZE,148.419906385343,2021,1,1.546667,109.2
CZE,152.48211408731,2021,2,1.756667,110.6
DNK,47.1534912774152,1970,1,NA,NA
DNK,46.8010294542683,1970,2,NA,NA
DNK,46.4070496708866,1970,3,NA,NA
DNK,45.1837720555131,1970,4,NA,NA
DNK,48.2147148129046,1971,1,NA,NA
DNK,48.5504030707724,1971,2,NA,NA
DNK,48.9436280066387,1971,3,NA,NA
DNK,49.748424469394,1971,4,NA,NA
DNK,51.3955488586707,1972,1,NA,NA
DNK,53.6128957906158,1972,2,NA,NA
DNK,52.825692389073,1972,3,NA,NA
DNK,53.1950037257174,1972,4,NA,NA
DNK,55.2863385048802,1973,1,NA,NA
DNK,55.9007329884055,1973,2,NA,NA
DNK,56.3778055732468,1973,3,NA,NA
DNK,55.0353478988233,1973,4,NA,NA
DNK,52.4833795251416,1974,1,NA,NA
DNK,49.9331321628885,1974,2,NA,NA
DNK,49.1382700697988,1974,3,NA,NA
DNK,50.8958339188408,1974,4,NA,NA
DNK,53.0281457272532,1975,1,NA,NA
DNK,54.1360123628662,1975,2,NA,NA
DNK,55.1495590405514,1975,3,NA,NA
DNK,53.4152413379478,1975,4,NA,NA
DNK,54.0024294685254,1976,1,NA,NA
DNK,53.6273053798124,1976,2,NA,NA
DNK,53.3683309175217,1976,3,NA,NA
DNK,53.9929224217494,1976,4,NA,NA
DNK,53.0461523080728,1977,1,NA,NA
DNK,55.3129754743524,1977,2,NA,NA
DNK,56.3331915256228,1977,3,NA,NA
DNK,57.8528904779434,1977,4,NA,NA
DNK,59.292484110481404,1978,1,NA,NA
DNK,60.1417060824742,1978,2,NA,NA
DNK,60.3822691220353,1978,3,NA,NA
DNK,59.3356226604979,1978,4,NA,NA
DNK,59.761990525661,1979,1,NA,NA
DNK,60.7456957892024,1979,2,NA,NA
DNK,60.570388344219,1979,3,NA,NA
DNK,58.835537648265,1979,4,NA,NA
DNK,56.8028000448863,1980,1,NA,NA
DNK,53.2363947566145,1980,2,NA,NA
DNK,53.1351253588894,1980,3,NA,NA
DNK,51.5503732380822,1980,4,NA,NA
DNK,49.6933747816889,1981,1,NA,NA
DNK,46.0609942769009,1981,2,NA,NA
DNK,43.8229988543857,1981,3,NA,NA
DNK,43.4555402162542,1981,4,NA,NA
DNK,41.4509047869263,1982,1,NA,NA
DNK,40.8269008863982,1982,2,NA,NA
DNK,39.8110851011251,1982,3,NA,NA
DNK,40.0615890456336,1982,4,NA,NA
DNK,42.5018319971857,1983,1,NA,NA
DNK,46.8371246129463,1983,2,NA,NA
DNK,47.2596848777205,1983,3,NA,NA
DNK,47.8213950813863,1983,4,NA,NA
DNK,48.8349238047754,1984,1,NA,NA
DNK,49.0981720327813,1984,2,NA,NA
DNK,49.6376855909827,1984,3,NA,NA
DNK,51.5907377851109,1984,4,NA,NA
DNK,51.9359776807521,1985,1,NA,NA
DNK,54.2820606305514,1985,2,NA,NA
DNK,58.5231931183313,1985,3,NA,NA
DNK,60.025445777447,1985,4,NA,NA
DNK,63.282191122837,1986,1,NA,NA
DNK,63.2118783358616,1986,2,NA,NA
DNK,61.0872781746354,1986,3,NA,NA
DNK,61.3896185112218,1986,4,NA,NA
DNK,56.1656003044614,1987,1,11.43511,NA
DNK,55.669059579279,1987,2,11.11491,NA
DNK,54.8698490628819,1987,3,11.13703,NA
DNK,53.8739924250867,1987,4,11.45036,NA
DNK,54.0282424225241,1988,1,10.20154,NA
DNK,53.2358809185298,1988,2,10.22615,NA
DNK,53.6159480563233,1988,3,9.724268,NA
DNK,53.394458418603,1988,4,9.38285,NA
DNK,51.6966364975107,1989,1,9.369667,NA
DNK,51.4017063002498,1989,2,9.785088,NA
DNK,50.4201894548118,1989,3,9.464582,NA
DNK,49.4741234130137,1989,4,10.20608,NA
DNK,47.1650966625159,1990,1,11.01535,NA
DNK,46.9100890523877,1990,2,10.4591,NA
DNK,45.6250935609463,1990,3,10.43987,NA
DNK,44.9276309754561,1990,4,10.60065,NA
DNK,45.338131244855,1991,1,9.674066,NA
DNK,45.5111291275264,1991,2,9.176881,NA
DNK,45.4457758921211,1991,3,9.271321,NA
DNK,45.597174850613,1991,4,8.927655,NA
DNK,45.0332544514098,1992,1,8.599955,NA
DNK,44.8207550193106,1992,2,8.871228,NA
DNK,44.1779067553419,1992,3,9.452545,NA
DNK,42.8048398190186,1992,4,9.026133,NA
DNK,42.2947205240822,1993,1,8.486928,NA
DNK,41.6784103848522,1993,2,7.506772,NA
DNK,43.6165588377013,1993,3,6.850152,NA
DNK,45.6726990614203,1993,4,6.367323,NA
DNK,47.9255384817572,1994,1,6.327267,NA
DNK,47.5762197072473,1994,2,7.535059,NA
DNK,46.8856914132721,1994,3,8.602859,NA
DNK,47.204383305459,1994,4,8.836551,NA
DNK,47.815741789596,1995,1,8.959667,74.8
DNK,49.4432817273392,1995,2,8.443744,74.5
DNK,50.8369359429873,1995,3,8.087626,74.9
DNK,52.1656055016269,1995,4,7.589513,75.4
DNK,52.6532879063571,1996,1,7.348875,75.4
DNK,53.5966459174147,1996,2,7.410842,77.5
DNK,54.9908250067604,1996,3,7.264625,77.7
DNK,56.7631878627842,1996,4,6.747379,77.7
DNK,58.2727564471936,1997,1,6.400233,78.7
DNK,59.3126918529496,1997,2,6.5184,80
DNK,60.2595221868938,1997,3,6.168467,79.8
DNK,60.8420125134163,1997,4,5.9576,79.8
DNK,61.785614577814,1998,1,5.397933,81
DNK,63.9546231611822,1998,2,5.217033,80.4
DNK,64.5228171060429,1998,3,4.9284,81.9
DNK,66.0235535747638,1998,4,4.616367,82.1
DNK,66.617632053717,1999,1,4.251567,82.9
DNK,67.0954596956968,1999,2,4.4965,83.3
DNK,67.4032604728502,1999,3,5.351367,83.8
DNK,67.3811048345568,1999,4,5.569366,85
DNK,67.9516934140279,2000,1,5.7883,85.8
DNK,69.1838625291218,2000,2,5.686467,86.8
DNK,70.0871874370259,2000,3,5.712733,87
DNK,70.9491983051543,2000,4,5.453033,87.9
DNK,71.8294262850824,2001,1,5.089533,86.9
DNK,71.7364050283332,2001,2,5.270534,87.3
DNK,72.0360401961113,2001,3,5.182533,88.1
DNK,72.1028933951252,2001,4,4.832,88
DNK,72.72109453869,2002,1,5.2087,87.9
DNK,73.010957360814,2002,2,5.363567,87.9
DNK,73.2608317172089,2002,3,4.915167,88.2
DNK,73.6793019894965,2002,4,4.736434,87.9
DNK,74.210031414084,2003,1,4.300066,88.4
DNK,75.3679385953996,2003,2,4.115633,87.6
DNK,76.4772611007135,2003,3,4.305867,87.9
DNK,77.5218736648948,2003,4,4.5094,89.5
DNK,79.4580322796318,2004,1,4.248167,89.9
DNK,81.92369057895,2004,2,4.432233,90.5
DNK,84.4391398027438,2004,3,4.4823,90.7
DNK,87.122817074562093,2004,4,4.056133,91.7
DNK,90.6446232135412,2005,1,3.729767,91.3
DNK,93.9639062228251,2005,2,3.3754,93.1
DNK,100.781791385661,2005,3,3.165233,93.2
DNK,107.476526255199,2005,4,3.3441,93.5
DNK,115.258172699768,2006,1,3.4999,94.7
DNK,119.653848020727,2006,2,4.009133,97.5
DNK,120.557205504926,2006,3,3.929767,96.9
DNK,121.452159461775,2006,4,3.8099,96.6
DNK,121.965526157728,2007,1,4.002833,96.9
DNK,120.421434030332,2007,2,4.388134,96.5
DNK,120.297520787638,2007,3,4.443634,97.4
DNK,118.762158612833,2007,4,4.311833,98.4
DNK,116.770665888695,2008,1,4.089233,98.4
DNK,114.372445210528,2008,2,4.5082,97.5
DNK,109.927723224266,2008,3,4.545133,96.9
DNK,102.660110009303,2008,4,3.983133,94.6
DNK,96.9180377189505,2009,1,3.4774,93.2
DNK,95.9446381318647,2009,2,3.6236,91.4
DNK,95.8966269302099,2009,3,3.661567,91.8
DNK,96.8138525327863,2009,4,3.5824,91.8
DNK,96.8528444262259,2010,1,3.488133,92.6
DNK,96.4328475404574,2010,2,2.990767,93.3
DNK,96.4548851857033,2010,3,2.518933,94.7
DNK,97.1054482767087,2010,4,2.7064,94.5
DNK,94.5903410039011,2011,1,3.1903,94.7
DNK,94.724409924053,2011,2,3.168467,95.7
DNK,92.1259574736718,2011,3,2.526967,94.5
DNK,90.0700800109751,2011,4,2.031667,95.3
DNK,88.4289738218288,2012,1,1.8217,95.2
DNK,87.5337978955802,2012,2,1.446,95.3
DNK,88.0415732791309,2012,3,1.186233,95.4
DNK,89.2594155343313,2012,4,1.1583,95.2
DNK,89.6377544661648,2013,1,1.643333,95.7
DNK,90.9937676142019,2013,2,1.53,95.8
DNK,91.5560216015573,2013,3,1.936667,96.4
DNK,91.816820987441,2013,4,1.873333,96.6
DNK,91.960367890356,2014,1,1.713333,96.9
DNK,93.7960965668263,2014,2,1.473333,96.8
DNK,94.3018781582315,2014,3,1.09,98.4
DNK,95.4024402101789,2014,4,1.03,98.8
DNK,98.128050114162,2015,1,0.3766667,99.4
DNK,99.4322737754518,2015,2,0.66,99.9
DNK,100.405365159222,2015,3,0.9033333,100.2
DNK,102.034310951164,2015,4,0.8233333,100.4
DNK,103.617029115308,2016,1,0.6166667,101.6
DNK,103.427602901167,2016,2,0.3466667,103
DNK,105.446187870566,2016,3,0.04,103.8
DNK,105.881015577799,2016,4,0.28,104.6
DNK,105.725147517606,2017,1,0.2966667,105.3
DNK,108.156305124709,2017,2,0.5733333,106.4
DNK,109.048026417377,2017,3,0.5766667,106.1
DNK,109.614234992948,2017,4,0.46,106.9
DNK,111.440666057279,2018,1,0.66,107.4
DNK,112.282873074951,2018,2,0.4933333,107.9
DNK,112.701467563251,2018,3,0.34,108.6
DNK,112.882184720432,2018,4,0.33,109.1
DNK,114.00815194132,2019,1,0.12,109.9
DNK,114.25929219062,2019,2,-0.03333334,110.5
DNK,114.338565395125,2019,3,-0.4933333,110.9
DNK,114.694631923913,2019,4,-0.3333333,111
DNK,115.654168157451,2020,1,-0.36,110.1
DNK,115.813267864281,2020,2,-0.2533333,103.2
DNK,120.58602408689799,2020,3,-0.3633333,109.4
DNK,127.12420428504,2020,4,-0.4633333,110.4
DNK,131.343474287021,2021,1,-0.25,109.9
DNK,131.5203190644,2021,2,0.07333333,112.3
FIN,57.6892719618414,1970,1,NA,NA
FIN,58.7722120199252,1970,2,NA,NA
FIN,58.8532430009328,1970,3,NA,NA
FIN,59.0664576914782,1970,4,NA,NA
FIN,56.6974767906857,1971,1,NA,NA
FIN,58.9527608862066,1971,2,NA,NA
FIN,56.5626077337246,1971,3,NA,NA
FIN,56.3916129302188,1971,4,NA,NA
FIN,56.6803722868384,1972,1,NA,NA
FIN,56.6580385477869,1972,2,NA,NA
FIN,57.8513028097794,1972,3,NA,NA
FIN,59.2664628153053,1972,4,NA,NA
FIN,61.1244304385655,1973,1,NA,NA
FIN,63.1757651571655,1973,2,NA,NA
FIN,66.5981547587507,1973,3,NA,NA
FIN,68.2944843362996,1973,4,NA,NA
FIN,66.7240193288728,1974,1,NA,NA
FIN,66.3216370883695,1974,2,NA,NA
FIN,64.9552227432741,1974,3,NA,NA
FIN,63.358072526663,1974,4,NA,NA
FIN,58.68417265175,1975,1,NA,NA
FIN,57.9787916052012,1975,2,NA,NA
FIN,57.7776744696396,1975,3,NA,NA
FIN,60.0912782005309,1975,4,NA,NA
FIN,56.0132904212864,1976,1,NA,NA
FIN,55.9089351525161,1976,2,NA,NA
FIN,54.7997158251038,1976,3,NA,NA
FIN,53.9332998268644,1976,4,NA,NA
FIN,52.7819700009429,1977,1,NA,NA
FIN,51.5507593149696,1977,2,NA,NA
FIN,50.3463742757282,1977,3,NA,NA
FIN,49.758906919352,1977,4,NA,NA
FIN,49.246245009506,1978,1,NA,NA
FIN,49.121826027003,1978,2,NA,NA
FIN,48.1713646629045,1978,3,NA,NA
FIN,48.7826972427835,1978,4,NA,NA
FIN,47.7450129876991,1979,1,NA,NA
FIN,47.8242100751202,1979,2,NA,NA
FIN,48.1688333926523,1979,3,NA,NA
FIN,48.617315157719,1979,4,NA,NA
FIN,48.4796033466535,1980,1,NA,NA
FIN,49.1172850851027,1980,2,NA,NA
FIN,50.3179348220766,1980,3,NA,NA
FIN,49.3649190093787,1980,4,NA,NA
FIN,50.0526327187238,1981,1,NA,NA
FIN,50.3068047708095,1981,2,NA,NA
FIN,51.2039079844355,1981,3,NA,NA
FIN,52.0088367677634,1981,4,NA,NA
FIN,53.3948987306235,1982,1,NA,NA
FIN,54.269461497327,1982,2,NA,NA
FIN,55.4501738033783,1982,3,NA,NA
FIN,57.4934304919629,1982,4,NA,NA
FIN,59.1132636317138,1983,1,NA,NA
FIN,60.4010723483633,1983,2,NA,NA
FIN,62.1346468374639,1983,3,NA,NA
FIN,63.3998361488386,1983,4,NA,NA
FIN,63.4653204629178,1984,1,NA,NA
FIN,64.0674575573546,1984,2,NA,NA
FIN,65.1966963922028,1984,3,NA,NA
FIN,63.9737475944556,1984,4,NA,NA
FIN,64.1619634056667,1985,1,NA,NA
FIN,63.3638302450247,1985,2,NA,NA
FIN,63.1820237369323,1985,3,NA,NA
FIN,63.1005622225746,1985,4,NA,NA
FIN,63.689962186467604,1986,1,NA,NA
FIN,62.31155889005,1986,2,NA,NA
FIN,62.8494546425637,1986,3,NA,NA
FIN,63.6933783220816,1986,4,NA,NA
FIN,63.6354007619314,1987,1,NA,NA
FIN,66.2773437709959,1987,2,NA,NA
FIN,68.4501164914539,1987,3,NA,NA
FIN,71.0958419719184,1987,4,NA,NA
FIN,76.3326027575872,1988,1,10.14,NA
FIN,82.25474849141,1988,2,10.19667,NA
FIN,88.4136157275542,1988,3,10.63667,NA
FIN,97.2215374616944,1988,4,11.25667,NA
FIN,102.447187881018,1989,1,11.69667,NA
FIN,103.41524773975,1989,2,11.97667,NA
FIN,102.982423570709,1989,3,12.06667,NA
FIN,99.8747371771735,1989,4,12.60333,NA
FIN,94.8950786125058,1990,1,12.92,68.1
FIN,93.7807890151728,1990,2,13.21667,67.1
FIN,92.9377457690761,1990,3,13.33,65.7
FIN,89.0967616676129,1990,4,13.37333,65.3
FIN,82.2398411164941,1991,1,12.72667,64
FIN,80.5764994796414,1991,2,11.61333,63.3
FIN,76.723095664857,1991,3,11.10333,62
FIN,72.5115010807187,1991,4,11.40333,61.2
FIN,70.1371515555408,1992,1,11.39333,61.4
FIN,67.140394633557,1992,2,11.95667,60.7
FIN,62.0926277674515,1992,3,12.85333,60.2
FIN,58.6065080971598,1992,4,11.68667,59.8
FIN,55.587736959205,1993,1,10.35333,60
FIN,54.8950548600343,1993,2,9.43,59.8
FIN,55.4788123916511,1993,3,8.153334,60.2
FIN,57.6725741578986,1993,4,7.363333,60.6
FIN,57.9355268058885,1994,1,6.856667,61
FIN,58.4949579262503,1994,2,8.78,61.6
FIN,57.7068585537665,1994,3,10.33667,63
FIN,57.0728001693173,1994,4,10.17333,64.6
FIN,57.0996500158136,1995,1,10.21333,64
FIN,56.8008425156563,1995,2,8.983334,65.8
FIN,56.1602714548544,1995,3,8.353333,65.5
FIN,56.0890561738146,1995,4,7.616667,65.5
FIN,56.4822661866032,1996,1,7.47,66.7
FIN,58.3271234565232,1996,2,7.346667,67.2
FIN,60.3186967630774,1996,3,7.05,67.6
FIN,62.1219356738927,1996,4,6.44,68.9
FIN,65.4769555822057,1997,1,6.056667,69.7
FIN,66.9471893434716,1997,2,6.203333,70.7
FIN,67.8448434831169,1997,3,5.863333,72.4
FIN,69.2362042680044,1997,4,5.706666,74.5
FIN,70.4681314734101,1998,1,5.166667,74
FIN,71.5456669191693,1998,2,5.013333,75.5
FIN,72.8074597927733,1998,3,4.663333,76.4
FIN,73.7950855437875,1998,4,4.306667,77.1
FIN,74.3821983112159,1999,1,4.07,78.4
FIN,75.0775750633726,1999,2,4.296667,78.8
FIN,77.080843885021,1999,3,5.126667,79.2
FIN,78.0754833172866,1999,4,5.396667,79.9
FIN,78.1277429747463,2000,1,5.653333,82.3
FIN,78.2334741142886,2000,2,5.48,82.9
FIN,76.1000956853279,2000,3,5.466667,84.2
FIN,74.7516788045076,2000,4,5.33,85.1
FIN,74.4018287591939,2001,1,4.993333,85.5
FIN,73.5527947044355,2001,2,5.216667,85.6
FIN,73.2067254934518,2001,3,5.13,86.1
FIN,73.6989097267727,2001,4,4.833333,85.9
FIN,75.1238976891931,2002,1,5.16,86.5
FIN,76.2232618692595,2002,2,5.326667,87.3
FIN,77.3486643051437,2002,3,4.84,87.1
FIN,78.8018466480922,2002,4,4.596667,88.1
FIN,79.1049225089715,2003,1,4.136667,87.5
FIN,79.7095891844997,2003,2,3.946667,88.7
FIN,81.8081171231687,2003,3,4.13,89.8
FIN,83.1485551451005,2003,4,4.326667,90
FIN,85.4561332287363,2004,1,4.063334,91.1
FIN,87.2076867416659,2004,2,4.276667,91.9
FIN,87.9495601844093,2004,3,4.236667,92.9
FIN,88.5987328397336,2004,4,3.86,94.3
FIN,90.3699915729785,2005,1,3.63,95.2
FIN,92.1479434776467,2005,2,3.333333,94.1
FIN,93.9386433456188,2005,3,3.143333,95.5
FIN,96.4364835351686,2005,4,3.296667,95.7
FIN,96.4804480490304,2006,1,3.446667,98.1
FIN,97.7010483502158,2006,2,3.946667,98.4
FIN,98.7149443266353,2006,3,3.933333,99.3
FIN,100.497712024274,2006,4,3.803333,100.1
FIN,101.285608002801,2007,1,4.036667,102
FIN,102.032262956173,2007,2,4.383333,103.8
FIN,102.81867810847,2007,3,4.44,104.8
FIN,102.587619622178,2007,4,4.313334,106.2
FIN,101.872000151016,2008,1,4.066667,106
