LOCATION,houseprice,year,interest,gdp,Dwellings,PCDwellings,lag_houseprice
DEU,110.263315829632,1995,6.850543,76.9,NA,NA,110.111571135829
DEU,108.078221327492,1996,6.215378,77.6,NA,NA,110.263315829632
DEU,105.003177672249,1997,5.640138,78.9,NA,NA,108.078221327492
DEU,103.762321459733,1998,4.573801,80.5,NA,NA,105.003177672249
DEU,103.224833561137,1999,4.49061,82.1,NA,NA,103.762321459733
DEU,102.744656744165,2000,5.263958,84.4,NA,NA,103.224833561137
DEU,100.706157452257,2001,4.796593,85.9,NA,NA,102.744656744165
DEU,98.1285863272029,2002,4.78358,85.7,NA,NA,100.706157452257
DEU,97.0738182317734,2003,4.071143,85.1,NA,NA,98.1285863272029
DEU,94.5207756463447,2004,4.037156,86.1,NA,NA,97.0738182317734
DEU,94.66742484677,2005,3.354017,86.7,NA,NA,94.5207756463447
DEU,93.0988401016246,2006,3.764125,90,NA,NA,94.66742484677
DEU,89.4328039933854,2007,4.216955,92.7,NA,NA,93.0988401016246
DEU,88.9044029492432,2008,3.984768,93.6,NA,NA,89.4328039933854
DEU,89.5682883183374,2009,3.222218,88.3,NA,NA,88.9044029492432
DEU,89.0181706265287,2010,2.744267,92,40308081.41650443,502.0451835494278,89.5682883183374
DEU,90.5186758586954,2011,2.609185,95.6,40545317,505,89.0181706265287
DEU,92.3439029355964,2012,1.49513,96,40774176.00341581,491.3900330755381,90.5186758586954
DEU,93.9501019559402,2013,1.571408,96.4,41014154.814011365,494.28213801141953,92.3439029355964
DEU,96.0260897842361,2014,1.163472,98.5,41255546.034008645,497.19126460097146,93.9501019559402
DEU,100,2015,0.4951937,100,41498357.97622624,500.11751302613754,96.0260897842361
DEU,106.771421139827,2016,0.09149919,102.2,41742599.002408326,503.06098405848815,100
DEU,111.620233172734,2017,0.3163361,105,41988277.52351262,506.0217790626906,106.771421139827
DEU,117.313733842515,2018,0.396364,106.1,42235402,509,111.620233172734
DEU,122.479333261614,2019,-0.2536345,107.2,42482526.47648738,511.9782209373094,117.313733842515
DEU,131.140681067275,2020,-0.511024,102.3,42731096.908357866,514.9738678077257,122.479333261614
GRC,82.598052276867,1997,NA,92.5,NA,NA,NA
GRC,96.2613831373722,1998,8.481667,96.1,NA,NA,82.598052276867
GRC,100.447934759062,1999,6.308333,99.1,NA,NA,96.2613831373722
GRC,111.200031458593,2000,6.108333,102.9,NA,NA,100.447934759062
GRC,125.23525815168,2001,5.304167,107.2,NA,NA,111.200031458593
GRC,139.505198384082,2002,5.1225,111.4,NA,NA,125.23525815168
GRC,143.438210966304,2003,4.2675,117.9,NA,NA,139.505198384082
GRC,142.048308776306,2004,4.255833,123.8,NA,NA,143.438210966304
GRC,152.966349190975,2005,3.585,124.6,NA,NA,142.048308776306
GRC,167.417895793003,2006,4.07,131.6,NA,NA,152.966349190975
GRC,171.581568363233,2007,4.5,135.9,NA,NA,167.417895793003
GRC,166.835146905172,2008,4.8025,135.5,NA,NA,171.581568363233
GRC,158.150405371259,2009,5.174167,129.6,NA,NA,166.835146905172
GRC,151.785488546147,2010,9.091666,122.5,6356482.057264726,572.6110152794201,158.150405371259
GRC,139.28957245803,2011,15.74917,110.1,6371901,574,151.785488546147
GRC,121.73813304471,2012,22.4975,102.3,6387207.7386849765,590.6910401048402,139.28957245803
GRC,110.339411405002,2013,10.05417,99.7,6402701.2128226925,592.1238816104977,121.73813304471
GRC,104.029136765802,2014,6.929167,100.2,6418232.269539632,593.5601987652526,110.339411405002
GRC,100,2015,9.666364,100,6433801,595,104.029136765802
GRC,98.4739796284604,2016,8.36,99.5,6449369.730460368,596.4398012347474,100
GRC,97.0333198007171,2017,5.978333,100.6,6464976.134664166,597.8830865494874,98.4739796284604
GRC,98.7137251103278,2018,4.185,102.3,6480620.303775597,599.3298643751151,97.0333198007171
GRC,105.938898545452,2019,2.585833,104.1,6496302.329179471,600.7801431629274,98.7137251103278
GRC,112.093414388119,2020,1.271667,94.7,6512022.302481733,602.2339313846716,105.938898545452
HUN,127.606727314566,2007,6.744167,94.7,NA,NA,NA
HUN,123.540445614288,2008,8.238334,95.7,NA,NA,127.606727314566
HUN,112.339693963088,2009,9.123333,89.4,NA,NA,123.540445614288
HUN,106.058018398652,2010,7.281667,90.4,4401303.76741776,441.3235478723357,112.339693963088
HUN,99.0906416190875,2011,7.635409,92,4408050,442,106.058018398652
HUN,90.2904459108021,2012,7.890833,90.9,4414734.190128413,451.8287189220125,99.0906416190875
HUN,86.4601255701785,2013,5.923333,92.5,4421501.008600671,452.5212731709941,90.2904459108021
HUN,88.9031198253514,2014,4.809166,96.4,4428278.199120318,453.2148889536226,86.4601255701785
HUN,100,2015,3.4325,100,4435065.777585428,453.9095678969961,88.9031198253514
HUN,112.261754886965,2016,3.143333,102.2,4441863.759918441,454.6053116307067,100
HUN,121.938765588612,2017,2.9625,106.6,4448672.162066202,455.3021217868441,112.261754886965
HUN,134.924420210326,2018,3.058333,112.3,4455491,456,121.938765588612
HUN,150.944877407122,2019,2.465,117.4,4462309.837933798,456.6978782131559,134.924420210326
HUN,153.762561945951,2020,2.225,111.9,4469139.111653634,457.39682448333014,150.944877407122
ISL,73.9739035929611,2001,10.35917,70.4,NA,NA,NA
ISL,73.5440074373736,2002,7.959742,70.8,NA,NA,73.9739035929611
ISL,81.2553276873256,2003,6.652117,72.3,NA,NA,73.5440074373736
ISL,86.8332718651408,2004,7.491667,78,NA,NA,81.2553276873256
ISL,110.121297729001,2005,8.636942,82.8,NA,NA,86.8332718651408
ISL,119.943509825495,2006,8.830566,88,NA,NA,110.121297729001
ISL,125.244079953109,2007,9.419559,95.4,NA,NA,119.943509825495
ISL,116.221434498127,2008,11.06824,97.5,NA,NA,125.244079953109
ISL,90.7516659208579,2009,8.256277,90.1,NA,NA,116.221434498127
ISL,84.6395351796186,2010,6.085834,87.5,130855,411,90.7516659208579
ISL,85.4277322035927,2011,5.978333,89.1,131960.02735693843,374.48115871563607,84.6395351796186
ISL,86.2887561449679,2012,6.194167,90.1,133161.01606156936,377.88936990445364,85.4277322035927
ISL,88.0014304485961,2013,5.789166,94.2,134372.93515093531,381.32859975265427,86.2887561449679
ISL,93.0707664505774,2014,6.373333,95.8,135595.8841041654,384.79913056587475,88.0014304485961
ISL,100,2015,6.259167,100,136829.96330576375,388.3012472190593,93.0707664505774
ISL,108.68955162811,2016,5.603333,106.3,138075.27405384954,391.83523717984326,100
ISL,131.149817575861,2017,4.858333,110.8,139331.91856847177,395.40139053214955,108.68955162811
ISL,137.72602247317,2018,5.330833,116.2,140600,399,131.149817575861
ISL,137.894473456804,2019,3.974167,119,143899,408.362027027027,137.72602247317
ISL,143.308959984533,2020,2.466667,111.3,147275.4068349929,417.9437220993042,137.894473456804
IRL,32.7354760321041,1970,NA,NA,NA,NA,NA
IRL,33.5784559295708,1971,9.386634,NA,NA,NA,32.7354760321041
IRL,33.6357263883142,1972,9.217292,NA,NA,NA,33.5784559295708
IRL,32.6869303032997,1973,10.88955,NA,NA,NA,33.6357263883142
IRL,34.2020245572195,1974,14.85469,NA,NA,NA,32.6869303032997
IRL,35.4556277539059,1975,14.19172,NA,NA,NA,34.2020245572195
IRL,35.2898608136285,1976,14.84792,NA,NA,NA,35.4556277539059
IRL,36.8844805460542,1977,13.09353,NA,NA,NA,35.2898608136285
IRL,45.7020819332266,1978,13.04019,NA,NA,NA,36.8844805460542
IRL,49.6808348317566,1979,15.30684,NA,NA,NA,45.7020819332266
IRL,47.0497580389724,1980,15.59895,NA,NA,NA,49.6808348317566
IRL,47.6736494719194,1981,17.54469,NA,NA,NA,47.0497580389724
IRL,44.5201420965507,1982,17.33132,NA,NA,NA,47.6736494719194
IRL,43.8605092070193,1983,14.12737,NA,NA,NA,44.5201420965507
IRL,42.6545037107368,1984,14.84707,NA,NA,NA,43.8605092070193
IRL,41.0896164876621,1985,12.98515,NA,NA,NA,42.6545037107368
IRL,40.4065807355145,1986,11.40265,NA,NA,NA,41.0896164876621
IRL,39.0563409831979,1987,11.43991,NA,NA,NA,40.4065807355145
IRL,40.9733563836224,1988,9.511101,NA,NA,NA,39.0563409831979
IRL,42.523384995069,1989,9.317204,NA,NA,NA,40.9733563836224
IRL,47.4344221888478,1990,10.4391,NA,NA,NA,42.523384995069
IRL,47.5016975270651,1991,9.524648,NA,NA,NA,47.4344221888478
IRL,47.0137992882956,1992,9.466225,NA,NA,NA,47.5016975270651
IRL,46.9667749464149,1993,7.700833,NA,NA,NA,47.0137992882956
IRL,47.9201016486143,1994,7.920833,NA,NA,NA,46.9667749464149
IRL,49.5563616590075,1995,8.255,NA,NA,NA,47.9201016486143
IRL,52.0244188693241,1996,7.289166,NA,NA,NA,49.5563616590075
IRL,58.1349307270657,1997,6.293334,41.3,NA,NA,52.0244188693241
IRL,69.4002900214492,1998,4.796667,44.9,NA,NA,58.1349307270657
IRL,81.9795406696832,1999,4.710834,49.7,NA,NA,69.4002900214492
IRL,94.3566952422888,2000,5.5125,54.3,NA,NA,81.9795406696832
IRL,102.270098688939,2001,5.011667,57.2,NA,NA,94.3566952422888
IRL,104.544571186297,2002,5.01,60.6,NA,NA,102.270098688939
IRL,115.601240069871,2003,4.1325,62.4,NA,NA,104.544571186297
IRL,126.582679196979,2004,4.076667,66.6,NA,NA,115.601240069871
IRL,135.29399362763,2005,3.329167,70.5,NA,NA,126.582679196979
IRL,151.246407604221,2006,3.765,74,NA,NA,135.29399362763
IRL,157.594840135029,2007,4.305833,77.9,NA,NA,151.246407604221
IRL,145.332151871346,2008,4.525833,74.4,NA,NA,157.594840135029
IRL,126.625103557638,2009,5.225,70.6,NA,NA,145.332151871346
IRL,111.230102925848,2010,5.739167,71.8,1993088.0974100109,435.61600548953163,126.625103557638
IRL,91.2746702477001,2011,9.601666,72.6,1994845,436,111.230102925848
IRL,78.186473257518,2012,6.171667,72.6,1996595.7077795763,420.5153051977677,91.2746702477001
IRL,78.419929634664,2013,3.79,73.5,1998355.7023200672,420.8859884755375,78.186473257518
IRL,90.6726924122142,2014,2.3675,79.9,2000117.2482917118,421.2569985097672,78.419929634664
IRL,100,2015,1.1825,100,2001880.3470620932,421.62833558849167,90.6726924122142
IRL,107.011113903521,2016,0.7358333,102,2003645,422,100
IRL,117.41069504331401,2017,0.8016667,111.2,2018650.6724971882,425.1604370004734,107.011113903521
IRL,126.947362042423,2018,0.9508333,121.2,2033768.7252848437,428.34454310529264,117.41069504331401
IRL,127.379767087187,2019,0.3333333,127.2,2049000,431.55249557681117,126.947362042423
IRL,127.27218032444,2020,-0.06083333,134.6,2064345.3445828666,434.7844730049334,127.379767087187
ITA,61.4344111732043,1970,NA,NA,NA,NA,NA
ITA,61.612269686446,1971,NA,NA,NA,NA,61.4344111732043
ITA,61.0442306189469,1972,NA,NA,NA,NA,61.612269686446
ITA,60.4090664907573,1973,NA,NA,NA,NA,61.0442306189469
ITA,84.566739665968,1974,NA,NA,NA,NA,60.4090664907573
ITA,80.9054103006561,1975,NA,NA,NA,NA,84.566739665968
ITA,85.0735302857829,1976,NA,NA,NA,NA,80.9054103006561
ITA,85.0468560046866,1977,NA,NA,NA,NA,85.0735302857829
ITA,86.6023881579695,1978,NA,NA,NA,NA,85.0468560046866
ITA,91.9786021271904,1979,NA,NA,NA,NA,86.6023881579695
ITA,94.1852788143171,1980,NA,NA,NA,NA,91.9786021271904
ITA,109.783264738012,1981,NA,67.6,NA,NA,94.1852788143171
ITA,105.82170547811,1982,NA,67.9,NA,NA,109.783264738012
ITA,94.8999637213984,1983,NA,68.7,NA,NA,105.82170547811
ITA,84.272568301812,1984,NA,70.9,NA,NA,94.8999637213984
ITA,75.6315654893657,1985,NA,72.9,NA,NA,84.272568301812
ITA,73.6586610110132,1986,NA,74.9,NA,NA,75.6315654893657
ITA,75.9522892487195,1987,NA,77.3,NA,NA,73.6586610110132
ITA,79.5356807439602,1988,NA,80.6,NA,NA,75.9522892487195
ITA,98.1970973918919,1989,NA,83.3,NA,NA,79.5356807439602
ITA,112.140364307473,1990,NA,85,NA,NA,98.1970973918919
ITA,116.600266443016,1991,NA,86.3,NA,NA,112.140364307473
ITA,117.741499590047,1992,13.26575,87,NA,NA,116.600266443016
ITA,112.037225412786,1993,11.18692,86.3,NA,NA,117.741499590047
ITA,103.574518114026,1994,10.51883,88.2,NA,NA,112.037225412786
ITA,98.3906966943045,1995,12.20583,90.7,NA,NA,103.574518114026
ITA,91.3954149122189,1996,9.400666,91.7,NA,NA,98.3906966943045
ITA,85.4798435728691,1997,6.86025,93.4,NA,NA,91.3954149122189
ITA,85.6402231843464,1998,4.8825,95.1,NA,NA,85.4798435728691
ITA,88.9324524798798,1999,4.7275,96.6,NA,NA,85.6402231843464
ITA,93.3846865609238,2000,5.576083,100.3,NA,NA,88.9324524798798
ITA,98.5225965582994,2001,5.187083,102.3,NA,NA,93.3846865609238
ITA,104.877264552362,2002,5.034167,102.5,NA,NA,98.5225965582994
ITA,112.228197159517,2003,4.295833,102.7,NA,NA,104.877264552362
ITA,120.446040171399,2004,4.258675,104.1,NA,NA,112.228197159517
ITA,126.998563300869,2005,3.555422,105,NA,NA,120.446040171399
ITA,131.633807329615,2006,4.046142,106.9,NA,NA,126.998563300869
ITA,135.388954126213,2007,4.487258,108.4,NA,NA,131.633807329615
ITA,133.409943979764,2008,4.681067,107.4,NA,NA,135.388954126213
ITA,129.239800462032,2009,4.311183,101.7,NA,NA,133.409943979764
ITA,126.632173437833,2010,4.035708,103.5,NA,NA,129.239800462032
ITA,124.705734837608,2011,5.422758,104.2,NA,NA,126.632173437833
ITA,118.426415496857,2012,5.492675,101.1,NA,NA,124.705734837608
ITA,109.536728906529,2013,4.316425,99.2,NA,NA,118.426415496857
ITA,104.109518412768,2014,2.8932,99.2,NA,NA,109.536728906529
ITA,100,2015,1.71395,100,NA,NA,104.109518412768
ITA,100.141981566692,2016,1.486433,101.3,NA,NA,100
ITA,98.0190390679048,2017,2.112925,103,NA,NA,100.141981566692
ITA,96.5574081858017,2018,2.6104,103.9,NA,NA,98.0190390679048
ITA,95.8945954456005,2019,1.913225,104.4,NA,NA,96.5574081858017
ITA,98.011046076697,2020,1.1681,95,NA,NA,95.8945954456005
JPN,30.2340878298039,1960,NA,NA,NA,NA,NA
JPN,39.1677546701648,1961,NA,NA,NA,NA,30.2340878298039
JPN,44.2689451723731,1962,NA,NA,NA,NA,39.1677546701648
JPN,46.9377255168505,1963,NA,NA,NA,NA,44.2689451723731
JPN,51.5255386739062,1964,NA,NA,NA,NA,46.9377255168505
JPN,53.5994405696079,1965,NA,NA,NA,NA,51.5255386739062
JPN,54.8328287076635,1966,NA,NA,NA,NA,53.5994405696079
JPN,59.7179142217754,1967,NA,NA,NA,NA,54.8328287076635
JPN,66.844759451942707,1968,NA,NA,NA,NA,59.7179142217754
JPN,77.738576707687,1969,NA,NA,NA,NA,66.844759451942707
JPN,87.5243417879502,1970,NA,NA,NA,NA,77.738576707687
JPN,95.1986241552222,1971,NA,NA,NA,NA,87.5243417879502
JPN,105.452952349769,1972,NA,NA,NA,NA,95.1986241552222
JPN,126.154023304931,1973,NA,NA,NA,NA,105.452952349769
JPN,118.815102998038,1974,NA,NA,NA,NA,126.154023304931
JPN,102.223881527752,1975,NA,NA,NA,NA,118.815102998038
JPN,95.332478924294,1976,NA,NA,NA,NA,102.223881527752
JPN,92.503044224709,1977,NA,NA,NA,NA,95.332478924294
JPN,93.3700430451975,1978,NA,NA,NA,NA,92.503044224709
JPN,98.6320200829595,1979,NA,NA,NA,NA,93.3700430451975
JPN,103.782653101256,1980,NA,NA,NA,NA,98.6320200829595
JPN,110.146885031121,1981,NA,NA,NA,NA,103.782653101256
JPN,115.733953882501,1982,NA,NA,NA,NA,110.146885031121
JPN,119.019536637958,1983,NA,NA,NA,NA,115.733953882501
JPN,120.257821796057,1984,NA,NA,NA,NA,119.019536637958
JPN,121.327855100353,1985,NA,NA,NA,NA,120.257821796057
JPN,123.986168894449,1986,NA,NA,NA,NA,121.327855100353
JPN,132.878241580054,1987,NA,NA,NA,NA,123.986168894449
JPN,140.061386117723,1988,NA,NA,NA,NA,132.878241580054
JPN,147.95803866682,1989,5.12725,NA,NA,NA,140.061386117723
JPN,163.900711531785,1990,6.959917,NA,NA,NA,147.95803866682
JPN,166.343573252424,1991,6.336667,NA,NA,NA,163.900711531785
JPN,157.265090728927,1992,5.326583,NA,NA,NA,166.343573252424
JPN,148.974005111597,1993,4.320917,NA,NA,NA,157.265090728927
JPN,144.748325403942,1994,4.363333,83,NA,NA,148.974005111597
JPN,142.912707815818,1995,3.4435,85.2,NA,NA,144.748325403942
JPN,140.083186257974,1996,3.1015,87.8,NA,NA,142.912707815818
JPN,136.443135828084,1997,2.373667,88.7,NA,NA,140.083186257974
JPN,134.01682568225,1998,1.541417,87.6,NA,NA,136.443135828084
JPN,130.590266563702,1999,1.749,87.3,NA,NA,134.01682568225
JPN,126.864899757383,2000,1.744417,89.7,NA,NA,130.590266563702
JPN,122.910282693352,2001,1.319,90,NA,NA,126.864899757383
JPN,118.076167964767,2002,1.263167,90.1,NA,NA,122.910282693352
JPN,111.917014570796,2003,1.00325,91.5,NA,NA,118.076167964767
JPN,105.712759770531,2004,1.492667,93.5,NA,NA,111.917014570796
JPN,101.370825181886,2005,1.35475,95.1,NA,NA,105.712759770531
JPN,98.3667971541637,2006,1.7405,96.5,NA,NA,101.370825181886
JPN,97.7172938646387,2007,1.6655,97.9,NA,NA,98.3667971541637
JPN,97.4998183429335,2008,1.467333,96.7,NA,NA,97.7172938646387
JPN,93.8512622241966,2009,1.33375,91.2,NA,NA,97.4998183429335
JPN,96.6418225966758,2010,1.148333,94.9,59572435.64217201,467.7079689399702,93.8512622241966
JPN,97.1758686109819,2011,1.102417,94.9,59922430.14563924,470.4558038503986,96.6418225966758
JPN,96.9116712870085,2012,0.8355833,96.2,60274480.904673934,473.21978258816455,97.1758686109819
JPN,98.6564747527871,2013,0.6896667,98.2,60628600,476,96.9116712870085
JPN,98.1983019095581,2014,0.5203333,98.5,60974397.853094205,482.5593165560484,98.6564747527871
JPN,100,2015,0.35,100,61332629.03620365,485.39440474022115,98.1983019095581
JPN,102.557006709709,2016,-0.06625,100.8,61692964.866264455,488.24614937415316,100
JPN,104.755327116455,2017,0.05166667,102.4,62055417.708305106,491.1146483162884,102.557006709709
JPN,106.039483458843,2018,0.065,103,62420000,494,104.755327116455
JPN,107.239309771698,2019,-0.1104167,102.8,62784582.291694894,496.8853516837116,106.039483458843
JPN,106.994257926134,2020,-0.005416667,98.2,63151294.03304401,499.7875561089994,107.239309771698
KOR,128.390716479563,1986,NA,18.4,NA,NA,NA
KOR,124.214734880486,1987,NA,20.8,NA,NA,128.390716479563
KOR,136.006535310373,1988,NA,23.3,NA,NA,124.214734880486
KOR,146.272471011863,1989,NA,24.9,NA,NA,136.006535310373
KOR,157.068634064113,1990,NA,27.4,NA,NA,146.272471011863
KOR,156.241153386679,1991,NA,30.3,NA,NA,157.068634064113
KOR,134.807968825385,1992,NA,32.2,NA,NA,156.241153386679
KOR,122.114329529299,1993,NA,34.4,NA,NA,134.807968825385
KOR,109.609721450366,1994,NA,37.6,NA,NA,122.114329529299
KOR,102.914273652218,1995,NA,41.3,NA,NA,109.609721450366
KOR,96.9941156870145,1996,NA,44.5,NA,NA,102.914273652218
KOR,93.9807121463197,1997,NA,47.3,NA,NA,96.9941156870145
KOR,80.4375708906912,1998,NA,44.8,NA,NA,93.9807121463197
KOR,77.3184244053033,1999,NA,50,NA,NA,80.4375708906912
KOR,75.4075133718356,2000,NA,54.5,NA,NA,77.3184244053033
KOR,75.1640912730752,2001,6.855,57.1,NA,NA,75.4075133718356
KOR,84.9945435158462,2002,6.586667,61.6,NA,NA,75.1640912730752
KOR,89.7773834313718,2003,5.048333,63.5,NA,NA,84.9945435158462
KOR,87.6813595968601,2004,4.728333,66.8,NA,NA,89.7773834313718
KOR,86.7526878475319,2005,4.95,69.7,NA,NA,87.6813595968601
KOR,91.1959275912264,2006,5.151667,73.3,NA,NA,86.7526878475319
KOR,98.5045517503363,2007,5.350833,77.6,NA,NA,91.1959275912264
KOR,101.065841598357,2008,5.568333,79.9,NA,NA,98.5045517503363
KOR,99.5145482426169,2009,5.165833,80.6,NA,NA,101.065841598357
KOR,99.1288847548493,2010,4.773334,86,NA,NA,99.5145482426169
KOR,100.395044117026,2011,4.2025,89.2,NA,NA,99.1288847548493
KOR,99.5179363550041,2012,3.4475,91.4,NA,NA,100.395044117026
KOR,97.5411072819415,2013,3.278083,94.2,NA,NA,99.5179363550041
KOR,98.1372598114673,2014,3.186333,97.3,NA,NA,97.5411072819415
KOR,100,2015,2.30575,100,NA,NA,98.1372598114673
KOR,100.513540539179,2016,1.747417,102.9,NA,NA,100
KOR,100.00481942907,2017,2.282583,106.2,NA,NA,100.513540539179
KOR,100.158673122947,2018,2.50275,109.3,NA,NA,100.00481942907
KOR,99.3208486019622,2019,1.70225,111.7,NA,NA,100.158673122947
KOR,101.654273305659,2020,1.499667,110.8,NA,NA,99.3208486019622
LUX,84.0366111329119,2007,NA,89.8,NA,NA,NA
LUX,84.2119254638102,2008,NA,89.6,NA,NA,84.0366111329119
LUX,84.1470527204015,2009,NA,86.7,NA,NA,84.2119254638102
LUX,86.9669127863717,2010,2.950091,89.9,203878.48172657058,392.1513023751231,84.1470527204015
LUX,87.5863291346423,2011,2.921892,90.9,207959,400,86.9669127863717
LUX,89.3333642627463,2012,1.834661,92.4,211631.64278331888,354.11564064738496,87.5863291346423
LUX,92.3462828934008,2013,1.849622,95.3,215867.33640973788,361.20307493830114,89.3333642627463
LUX,95.701125757987,2014,1.336248,97.8,220187.80516836743,368.43236041866555,92.3462828934008
LUX,100,2015,0.36428,100,224594.74578793134,375.8063361638222,95.701125757987
LUX,105.220693436246,2016,-0.177239,105,229089.88895626724,383.32789807168285,100
LUX,108.741697322413,2017,0.5027078,106.4,233675,391,105.220693436246
LUX,114.252214996581,2018,0.5640635,108.5,237141.65004969452,396.80062124502217,108.741697322413
LUX,123.755366348136,2019,-0.1200168,112.1,240659.72906084,402.68729672745667,114.252214996581
LUX,140.808108924411,2020,-0.4101667,110.1,244230,408.6613030919013,123.755366348136
MEX,91.229780733222,2005,9.4175,80.3,NA,NA,NA
MEX,93.0481374284938,2006,8.388333,83.9,NA,NA,91.229780733222
MEX,95.0550727977418,2007,7.793334,85.8,NA,NA,93.0481374284938
MEX,95.5883967454476,2008,8.3125,86.8,NA,NA,95.0550727977418
MEX,97.4190056638338,2009,7.96375,82.2,NA,NA,95.5883967454476
MEX,95.225755656562,2010,6.9,86.4,NA,NA,97.4190056638338
MEX,95.6978960072836,2011,6.667778,89.6,NA,NA,95.225755656562
MEX,93.8059067188326,2012,5.598333,92.9,NA,NA,95.6978960072836
MEX,94.9403024191641,2013,5.6775,94.1,NA,NA,93.8059067188326
MEX,95.0068902398686,2014,6.014167,96.8,NA,NA,94.9403024191641
MEX,100,2015,5.928333,100,NA,NA,95.0068902398686
MEX,102.468115323615,2016,6.19375,102.6,NA,NA,100
MEX,105.086833464095,2017,7.248333,104.8,NA,NA,102.468115323615
MEX,110.147030550889,2018,7.93,107.1,NA,NA,105.086833464095
MEX,115.275286350253,2019,7.668334,106.9,NA,NA,110.147030550889
MEX,117.797499649817,2020,6.249583,98.2,NA,NA,115.275286350253
NLD,41.3150540555233,1970,8.010834,NA,NA,NA,NA
NLD,43.0759061565956,1971,7.625834,NA,NA,NA,41.3150540555233
NLD,43.8598685186928,1972,7.354167,NA,NA,NA,43.0759061565956
NLD,45.436645091411,1973,7.916667,NA,NA,NA,43.8598685186928
NLD,46.3021320937833,1974,9.824166,NA,NA,NA,45.436645091411
NLD,47.3851967535082,1975,8.786667,NA,NA,NA,46.3021320937833
NLD,56.8258973398488,1976,8.9525,NA,NA,NA,47.3851967535082
NLD,74.2340972598229,1977,8.100833,NA,NA,NA,56.8258973398488
NLD,77.2870089805278,1978,7.735833,NA,NA,NA,74.2340972598229
NLD,69.9233584609296,1979,8.775,NA,NA,NA,77.2870089805278
NLD,60.045436292044,1980,10.20833,NA,NA,NA,69.9233584609296
NLD,50.7626348813559,1981,11.5525,NA,NA,NA,60.045436292044
NLD,42.9635014049798,1982,10.0975,NA,NA,NA,50.7626348813559
NLD,42.5007209547376,1983,8.610833,NA,NA,NA,42.9635014049798
NLD,41.3238628132464,1984,8.328333,NA,NA,NA,42.5007209547376
NLD,40.402166964607,1985,7.3275,NA,NA,NA,41.3238628132464
NLD,42.2414760060823,1986,6.3175,NA,NA,NA,40.402166964607
NLD,44.0992673508283,1987,6.4025,NA,NA,NA,42.2414760060823
NLD,45.3977186003486,1988,6.415833,55.8,NA,NA,44.0992673508283
NLD,47.609676154396404,1989,7.218333,58.3,NA,NA,45.3977186003486
NLD,47.8951234703153,1990,8.920834,60.8,NA,NA,47.609676154396404
NLD,47.4213094414953,1991,8.739166,62.2,NA,NA,47.8951234703153
NLD,49.8521646285985,1992,8.1025,63.3,NA,NA,47.4213094414953
NLD,52.8081768033552,1993,6.360833,64.1,NA,NA,49.8521646285985
NLD,57.840851971732,1994,6.865,66,NA,NA,52.8081768033552
NLD,60.7247740326908,1995,6.899167,68,NA,NA,57.840851971732
NLD,66.0121000420757,1996,6.150833,70.4,NA,NA,60.7247740326908
NLD,72.2570127876607,1997,5.576667,73.5,NA,NA,66.0121000420757
NLD,78.680102102614,1998,4.631667,76.9,NA,NA,72.2570127876607
NLD,89.9044828582501,1999,4.62925,80.8,NA,NA,78.680102102614
NLD,103.189876963539,2000,5.403833,84.2,NA,NA,89.9044828582501
NLD,111.06868953062,2001,4.9575,86.1,NA,NA,103.189876963539
NLD,114.328368482791,2002,4.89025,86.3,NA,NA,111.06868953062
NLD,115.754221778519,2003,4.123167,86.4,NA,NA,114.328368482791
NLD,119.09463187526801,2004,4.095,88.2,NA,NA,115.754221778519
NLD,121.429042184469,2005,3.374,90,NA,NA,119.09463187526801
NLD,123.252257442108,2006,3.78075,93.1,NA,NA,121.429042184469
NLD,126.622667835154,2007,4.288167,96.6,NA,NA,123.252257442108
NLD,126.766277150162,2008,4.22675,98.7,NA,NA,126.622667835154
NLD,122.956324346049,2009,3.686833,95.1,NA,NA,126.766277150162
NLD,118.885044538084,2010,2.990083,96.3,7329905.038498428,437.885319120929,122.956324346049
NLD,114.110558746251,2011,2.98875,97.8,7389212.585368943,441.42832601546246,118.885044538084
NLD,105.097248126114,2012,1.9335,96.8,7449000,445,114.110558746251
NLD,96.7741788702036,2013,1.958917,96.7,7506369.129768426,436.0705802834121,105.097248126114
NLD,96.7177173268067,2014,1.454667,98.1,7567104.478542102,439.59890380782014,96.7741788702036
NLD,100,2015,0.6903333,100,7628331.247671865,443.15577561651014,96.7177173268067
NLD,104.448425103007,2016,0.2910833,102.2,7690053.413325978,446.7414266986557,100
NLD,110.814561235055,2017,0.5220833,105.2,7752274.983844582,450.3560899124044,104.448425103007
NLD,118.688602358511,2018,0.5766667,107.6,7815000,454,110.814561235055
NLD,124.086372077777,2019,-0.07,109.8,7890138.782049402,458.365068080669,118.688602358511
NLD,131.490544913114,2020,-0.3766667,105.6,7966000,462.77210492642365,124.086372077777
NZL,25.4149023420486,1970,5.5075,NA,NA,NA,NA
NZL,24.7276514582603,1971,5.516667,NA,NA,NA,25.4149023420486
NZL,26.6637588235923,1972,5.523334,NA,NA,NA,24.7276514582603
NZL,31.6361244267576,1973,5.796667,NA,NA,NA,26.6637588235923
NZL,40.4963763198581,1974,6.0825,NA,NA,NA,31.6361244267576
NZL,38.5196888091745,1975,6.326667,NA,NA,NA,40.4963763198581
NZL,34.6152823416698,1976,8.341666,NA,NA,NA,38.5196888091745
